"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","1718","ZagreusHome_1718","","","","我们都知道，是时候该换一下地毯了。","","","",""
"Integrated","ZagreusHome_","1719","ZagreusHome_1719","","","","如果有谁想在大厅里看看自己的倒影的话，现在就可以去了！","","","",""
"Integrated","ZagreusHome_","1720","ZagreusHome_1720","","","","尽管我永远不会在上面休息，让我们在这附近来点更好的座位，你们都注意我的话！","","","",""
"To Be Integrated","ZagreusHome_","1721","ZagreusHome_1721","","","","在这座大殿里我们只会有最好的艺术品，我就是审判官——自封的！","","","",""
"Integrated","ZagreusHome_","1722","ZagreusHome_1722","","","","是时候来一幅本王子自己的画像了！","","","",""
"Integrated","ZagreusHome_","1723","ZagreusHome_1723","","","","既然这里是父亲的圣殿，那墙上挂着他那张臭脸也说得过去。","","","",""
"Integrated","ZagreusHome_","1724","ZagreusHome_1724","","","","我不知道这是哪位，但她是如此高雅，肯定会让这些厅堂蓬荜生辉，我敢打包票！","","","",""
"Integrated","ZagreusHome_","1725","ZagreusHome_1725","","","","这幅画能一下子让好几个人觉得浑身不自在。","","","",""
"Integrated","ZagreusHome_","1726","ZagreusHome_1726","","","","众神啊，我就非得被忒修斯纠缠不休吗……？","","","",""
"Integrated","ZagreusHome_","1727","ZagreusHome_1727","","","","没有克里特美女画像的圣殿，不是什么好圣殿。","","","",""
"Integrated","ZagreusHome_","1728","ZagreusHome_1728","","","","我乐意看着这塔耳塔罗斯的深渊是如何装点那些墙壁的！","","","",""
"Integrated","ZagreusHome_","1729","ZagreusHome_1729","","","","这幅水仙花平原的吓人画作应该能制造点氛围。","","","",""
"Integrated","ZagreusHome_","1730","ZagreusHome_1730","","","","我从来没见过有名的英雄赫拉克勒斯，所以，何不来一座他的大理石雕像呢！","","","",""
"Unused","ZagreusHome_","1731","ZagreusHome_1731","","","","这把有纪念意义的锤子，给这阴暗的大厅增添了一丝优雅的氛围。","","","",""
"Integrated","ZagreusHome_","1732","ZagreusHome_1732","","","","父亲一直想要一个日晷，那么事不宜迟，咱们就在那儿摆一个吧！","","","",""
"Unused","ZagreusHome_","1733","ZagreusHome_1733","","","","不知为何，我被这淡绿色的球体迷住了，谁不会呢？","","","",""
"To Be Integrated","ZagreusHome_","1734","ZagreusHome_1734","","","","咱们把那边的东西换一换吧。","","","",""
"Integrated","ZagreusHome_","1735","ZagreusHome_1735","","","","我觉得这样比较好。","","","",""
"Integrated","ZagreusHome_","1736","ZagreusHome_1736","","","","要不然咱们再换一次，怎么样？","","","",""
"Integrated","ZagreusHome_","1737","ZagreusHome_1737","","","","没问题的话，咱们就把这些东西重新折腾一下吧。","","","",""
"Integrated","ZagreusHome_","1738","ZagreusHome_1738","","","","我觉得混搭比较好。","","","",""
"Integrated","ZagreusHome_","1739","ZagreusHome_1739","","","","不如来试试这个吧，怎么样？","","","",""
"Integrated","ZagreusHome_","1740","ZagreusHome_1740","","","","一副逼真吓人的骷髅架子，好像跟这里的风格很搭啊。","","","",""
"Integrated","ZagreusHome_","1741","ZagreusHome_1741","","","","这件发人深省的作品，应该能让大厅里的人打开话匣子。","","","",""
"Integrated","ZagreusHome_","1742","ZagreusHome_1742","","","","漂亮的插花应该会让这里的气氛活跃起来。","","","",""
"Integrated","ZagreusHome_","1743","ZagreusHome_1743","","","","我敢肯定，没人会对这些可爱的鲜花有意见。","","","",""
"Integrated","ZagreusHome_","1744","ZagreusHome_1744","","","","好了，咱们改变一下颜色，让这里的气氛变得活跃一些吧。","","","",""
"Integrated","ZagreusHome_","1745","ZagreusHome_1745","","","","这个颜色应该和大厅的风格很搭。","","","",""
"Integrated","ZagreusHome_","1746","ZagreusHome_1746","","","","应该把大厅也重新装饰一下。","","","",""
"Integrated","ZagreusHome_","1747","ZagreusHome_1747","","","","这个颜色比较适合大厅。","","","",""
"Integrated","ZagreusHome_","1748","ZagreusHome_1748","","","","还是试试这个颜色吧。","","","",""
"Integrated","ZagreusHome_","1749","ZagreusHome_1749","","","","我想再看看它这个颜色。","","","",""
"Integrated","ZagreusHome_","1750","ZagreusHome_1750","","","","这颜色好像挺适合大厅的。","","","",""
"Integrated","ZagreusHome_","1751","ZagreusHome_1751","","","","再把颜色换一换吧。","","","",""
"Integrated","ZagreusHome_","1752","ZagreusHome_1752","","","","对刻耳柏洛斯来说，它只肯睡最舒服的床。","","","",""
"Integrated","ZagreusHome_","1753","ZagreusHome_1753","","","","这张垫子应该挺适合刻耳柏洛斯的。","","","",""
"Integrated","ZagreusHome_","1754","ZagreusHome_1754","","","","不好意思，乖狗狗，我要给你换床垫啦。","","","",""
"Integrated","ZagreusHome_","1755","ZagreusHome_1755","","","","给刻耳柏洛斯换张床吧。","","","",""
"Integrated","ZagreusHome_","1756","ZagreusHome_1756","","","","这张床垫好像更适合一点。","","","",""
"Integrated","ZagreusHome_","1757","ZagreusHome_1757","","","","我也不知道改选什么样的床垫。","","","",""
"Integrated","ZagreusHome_","1758","ZagreusHome_1758","","","","摆上一尊什么老人半身像，这地方的气氛应该就能活跃起来了。","","","",""
"Integrated","ZagreusHome_","1759","ZagreusHome_1759","","","","我觉得那几根柱子也要装饰一番。","","","",""
"Integrated","ZagreusHome_","1760","ZagreusHome_1760","","","","这些柱子最好也整点新花样。","","","",""
"Integrated","ZagreusHome_","1761","ZagreusHome_1761","","","","我觉得那些柱子的样式应该改一改。","","","",""
"Integrated","ZagreusHome_","1762","ZagreusHome_1762","","","","给这些柱子来些经典的款式吧。","","","",""
"Integrated","ZagreusHome_","1763","ZagreusHome_1763","","","","刻耳柏洛斯不喜欢玩球，不过话说回来，真有人不喜欢玩球吗？","","","",""
"Integrated","ZagreusHome_","1764","ZagreusHome_1764","","","","如果修普诺斯打算上班打盹的话，那也应该给他弄得舒服一些才行。","","","",""
"Integrated","ZagreusHome_","1765","ZagreusHome_1765","","","","他们说只有赫拉克勒斯才能举得动这些东西？那我全要了！","","","",""
"Integrated","ZagreusHome_","1766","ZagreusHome_1766","","","","从大厅到父亲这段路，应该给人更加凶险的感觉才对。","","","",""
"Integrated","ZagreusHome_","1767","ZagreusHome_1767","","","","在大厅里来点氛围光照还是很不错的，对吧？","","","",""
"Integrated","ZagreusHome_","1768","ZagreusHome_1768","","","","这些永生花的花瓣，应该能给这里额外增添一丝优雅气息。","","","",""
"Integrated","ZagreusHome_","1769","ZagreusHome_1769","","","","永生花的花瓣越多越好。","","","",""
"Integrated","ZagreusHome_","1770","ZagreusHome_1770","","","","那边再来点永生花的花瓣，别磨蹭！","","","",""
"Integrated","ZagreusHome_","1771","ZagreusHome_1771","","","","这些东西我已经用不着了，不过那些冥河里钻出来的人应该会喜欢。","","","",""
"Integrated","ZagreusHome_","1772","ZagreusHome_1772","","","","咱们在大厅正中间摆几尊古墓吧。","","","",""
"Integrated","ZagreusHome_","1773","ZagreusHome_1773","","","","应该让我的卧室变得更舒服一点才对。","","","",""
"Integrated","ZagreusHome_","1774","ZagreusHome_1774","","","","我现在特别想弄一些我永远都不会坐上去的椅子来。","","","",""
"Integrated","ZagreusHome_","1775","ZagreusHome_1775","","","","我一直都想有一张自己的游戏桌，现在我应该买得起了。","","","",""
"Integrated","ZagreusHome_","1776","ZagreusHome_1776","","","","如果这么大的折光水晶球都不能让休息室充满欢乐的气氛，那我也没办法了。","","","",""
"Integrated","ZagreusHome_","1777","ZagreusHome_1777","","","","休息室里应该摆条不错的地毯。","","","",""
"Integrated","ZagreusHome_","1778","ZagreusHome_1778","","","","这条富丽堂皇的地毯很适合休息室的风格。","","","",""
"Integrated","ZagreusHome_","1779","ZagreusHome_1779","","","","休息室的常客应该会喜欢这条地毯的。","","","",""
"Integrated","ZagreusHome_","1780","ZagreusHome_1780","","","","耐用的地毯，耐用的休息室。","","","",""
"Integrated","ZagreusHome_","1781","ZagreusHome_1781","","","","这个残魂商人是不是整天都在站着……还是飘着？不管怎样，这个大概都能派上用场。","","","",""
"Integrated","ZagreusHome_","1782","ZagreusHome_1782","","","","我觉得这东西不能吃，不过可以展出来给大家看看！","","","",""
"Integrated","ZagreusHome_","1783","ZagreusHome_1783","","","","这些东西刻耳柏洛斯压根碰都不碰，不过有些暗灵好像很喜欢。","","","",""
"Integrated","ZagreusHome_","1784","ZagreusHome_1784","","","","我觉得这条地毯能让整个房间的风格都协调起来。","","","",""
"Integrated","ZagreusHome_","1785","ZagreusHome_1785","","","","现在先把这个摘下来吧。","","","",""
"Integrated","ZagreusHome_","1786","ZagreusHome_1786","","","","现在先把这个收起来吧。","","","",""
"Integrated","ZagreusHome_","1787","ZagreusHome_1787","","","","我批准拆迁了，承包商。","","","",""
"Integrated","ZagreusHome_","1788","ZagreusHome_1788","","","","真怀念过去的样子啊。","","","",""
"Integrated","ZagreusHome_","1789","ZagreusHome_1789","","","","看看没了这些会怎么样吧。","","","",""
"Integrated","ZagreusHome_","1790","ZagreusHome_1790","","","","还是把它装回去吧。","","","",""
"Integrated","ZagreusHome_","1791","ZagreusHome_1791","","","","把那东西再弄回去吧。","","","",""
"Integrated","ZagreusHome_","1792","ZagreusHome_1792","","","","再来看看这东西怎么样吧。","","","",""
"Integrated","ZagreusHome_","1793","ZagreusHome_1793","","","","把它重新弄回去吧。","","","",""
"Integrated","ZagreusHome_","1794","ZagreusHome_1794","","","","再看看有了这些是什么样。","","","",""
"Integrated","ZagreusHome_","1795","ZagreusHome_1795","","","","谁需要睡觉啊？","","","",""
"Integrated","ZagreusHome_","1796","ZagreusHome_1796","","","","谢谢，但我一点都不累。","","","",""
"Integrated","ZagreusHome_","1797","ZagreusHome_1797","","","","睡不着。","","","",""
"Integrated","ZagreusHome_","1798","ZagreusHome_1798","","","","等我死了再睡。","","","",""
"Integrated","ZagreusHome_","1799","ZagreusHome_1799","","","","我清醒得很。","","","",""
"Integrated","ZagreusHome_","1800","ZagreusHome_1800","","","","现在可不是睡觉的时候。","","","",""
"Integrated","ZagreusHome_","1801","ZagreusHome_1801","","","","该去看看大厨了。","","","",""
"Integrated","ZagreusHome_","1802","ZagreusHome_1802","","","","头厨总是想要鱼。","","","",""
"Integrated","ZagreusHome_","1803","ZagreusHome_1803","","","","给头厨送鱼了。","","","",""
"Integrated","ZagreusHome_","1804","ZagreusHome_1804","","","","头厨得想要这条鱼。","","","",""
"Integrated","ZagreusHome_","1805","ZagreusHome_1805","","","","这是我最近抓到的。","","","",""
"Integrated","ZagreusHome_","1806","ZagreusHome_1806","","","","这是我抓到的。","","","",""
"Integrated","ZagreusHome_","1807","ZagreusHome_1807","","","","这是我抓到的东西。","","","",""
"Integrated","ZagreusHome_","1808","ZagreusHome_1808","","","","为你带来新鲜的食材，大厨。","","","",""
"Integrated","ZagreusHome_","1809","ZagreusHome_1809","","","","新抓的食材，大厨。","","","",""
"Integrated","ZagreusHome_","1810","ZagreusHome_1810","","","","都是今天抓的。","","","",""
"Integrated","ZagreusHome_","1811","ZagreusHome_1811","","","","都是今天……或者说今晚抓的。","","","",""
"Integrated","ZagreusHome_","1812","ZagreusHome_1812","","","","这些破烂东西都卖给你了。","","","",""
"Integrated","ZagreusHome_","1813","ZagreusHome_1813","","","","这些东西都收下吧，大厨。","","","",""
"Integrated","ZagreusHome_","1814","ZagreusHome_1814","","","","我给你带来了这些生猛海鲜。","","","",""
"Integrated","ZagreusHome_","1815","ZagreusHome_1815","","","","来，全给你了，大厨。","","","",""
"Integrated","ZagreusHome_","1816","ZagreusHome_1816","","","","随便你怎么处理这些都行，我的好大厨。","","","",""
"Integrated","ZagreusHome_","1817","ZagreusHome_1817","","","","一些水里游的，大厨。","","","",""
"Integrated","ZagreusHome_","1818","ZagreusHome_1818","","","","都是新鲜的。","","","",""
"Integrated","ZagreusHome_","1819","ZagreusHome_1819","","","","看看我都抓了什么，大厨！","","","",""
"Integrated","ZagreusHome_","1820","ZagreusHome_1820","","","","谢谢你！","","","",""
"Integrated","ZagreusHome_","1821","ZagreusHome_1821","","","","和你做生意很愉快。","","","",""
"Integrated","ZagreusHome_","1822","ZagreusHome_1822","","","","非常感谢。","","","",""
"Integrated","ZagreusHome_","1823","ZagreusHome_1823","","","","公平合理。","","","",""
"Integrated","ZagreusHome_","1824","ZagreusHome_1824","","","","价格很合理。","","","",""
"Integrated","ZagreusHome_","1825","ZagreusHome_1825","","","","物有所值。","","","",""
"Integrated","ZagreusHome_","1826","ZagreusHome_1826","","","","好嘞！","","","",""
"Integrated","ZagreusHome_","1827","ZagreusHome_1827","","","","完事了。","","","",""
"Integrated","ZagreusHome_","1828","ZagreusHome_1828","","","","非常愉快。","","","",""
"Integrated","ZagreusHome_","1829","ZagreusHome_1829","","","","下次见！","","","",""
"Integrated","ZagreusHome_","1830","ZagreusHome_1830","","","","好好使用，我的朋友。","","","",""
"Integrated","ZagreusHome_","1831","ZagreusHome_1831","","","","交易完成！","","","",""
"Integrated","ZagreusHome_","1832","ZagreusHome_1832","","","","嗯……？","","","",""
"Integrated","ZagreusHome_","1833","ZagreusHome_1833","","","","呃……","","","",""
"Integrated","ZagreusHome_","1834","ZagreusHome_1834","","","","嗯……","","","",""
"Integrated","ZagreusHome_","1835","ZagreusHome_1835","","","","嗯……","","","",""
"Integrated","ZagreusHome_","1836","ZagreusHome_1836","","","","<嘲笑>","","","",""
"Integrated","ZagreusHome_","1837","ZagreusHome_1837","","","","有点难。","","","",""
"Integrated","ZagreusHome_","1838","ZagreusHome_1838","","","","要多练。","","","",""
"Integrated","ZagreusHome_","1839","ZagreusHome_1839","","","","练习，练习。","","","",""
"Integrated","ZagreusHome_","1840","ZagreusHome_1840","","","","我恨死这玩意了。","","","",""
"Integrated","ZagreusHome_","1841","ZagreusHome_1841","","","","这才对嘛！","","","",""
"Integrated","ZagreusHome_","1842","ZagreusHome_1842","","","","好吧……","","","",""
"Integrated","ZagreusHome_","1843","ZagreusHome_1843","","","","差不多了……","","","",""
"Integrated","ZagreusHome_","1844","ZagreusHome_1844","","","","有进步吗？","","","",""
"Integrated","ZagreusHome_","1845","ZagreusHome_1845","","","","差一点了。","","","",""
"Integrated","ZagreusHome_","1846","ZagreusHome_1846","","","","还没有。","","","",""
"Integrated","ZagreusHome_","1847","ZagreusHome_1847","","","","不错。","","","",""
"Integrated","ZagreusHome_","1848","ZagreusHome_1848","","","","有感觉了。","","","",""
"Integrated","ZagreusHome_","1849","ZagreusHome_1849","","","","真悦耳，不是吗？","","","",""
"Integrated","ZagreusHome_","1850","ZagreusHome_1850","","","","嗯。","","","",""
"Integrated","ZagreusHome_","1851","ZagreusHome_1851","","","","好了。","","","",""
"Integrated","ZagreusHome_","1852","ZagreusHome_1852","","","","嗯——哼。","","","",""
"Integrated","ZagreusHome_","1853","ZagreusHome_1853","","","","我可以的……","","","",""
"Integrated","ZagreusHome_","1854","ZagreusHome_1854","","","","这才是音乐……","","","",""
"Integrated","ZagreusHome_","1855","ZagreusHome_1855","","","","像这样……","","","",""
"Integrated","ZagreusHome_","1856","ZagreusHome_1856","","","","好了。","","","",""
"Integrated","ZagreusHome_","1857","ZagreusHome_1857","","","","呼。","","","",""
"Integrated","ZagreusHome_","1858","ZagreusHome_1858","","","","他也没那么厉害嘛。","","","",""
"Integrated","ZagreusHome_","1860","ZagreusHome_1860","","","","纹丝不动。","","","",""
"Integrated","ZagreusHome_","1861","ZagreusHome_1861","","","","完全卡住了。","","","",""
"Integrated","ZagreusHome_","1862","ZagreusHome_1862","","","","真的一点都动不了。","","","",""
"Integrated","ZagreusHome_","1863","ZagreusHome_1863","","","","我连试都不想试了。","","","",""
"Integrated","ZagreusHome_","1864","ZagreusHome_1864","","","","根本挪不动。","","","",""
"Integrated","ZagreusHome_","1865","ZagreusHome_1865","","","","可惜我不是赫拉克勒斯。","","","",""
"Integrated","ZagreusHome_","1866","ZagreusHome_1866","","","","一动不动。","","","",""
"Integrated","ZagreusHome_","1867","ZagreusHome_1867","","","","我根本举不起来这些东西。","","","",""
"Integrated","ZagreusHome_","1868","ZagreusHome_1868","","","","我觉得它指的是七点四十八分。","","","",""
"Integrated","ZagreusHome_","1869","ZagreusHome_1869","","","","现在应该就是七点四十八分了吧。","","","",""
"Integrated","ZagreusHome_","1870","ZagreusHome_1870","","","","好像快到七点五十了。","","","",""
"Integrated","ZagreusHome_","1871","ZagreusHome_1871","","","","都快到八点了啊？","","","",""
"Integrated","ZagreusHome_","1872","ZagreusHome_1872","","","","是七点四十八。","","","",""
"Integrated","ZagreusHome_","1873","ZagreusHome_1873","","","","七点四十八，真是巧合。","","","",""
"Integrated","ZagreusHome_","1874","ZagreusHome_1874","","","","还是七点四十八。","","","",""
"Integrated","ZagreusHome_","1875","ZagreusHome_1875","","","","让我猜猜……七点四十八吗？没错。","","","",""
"Integrated","ZagreusHome_","1876","ZagreusHome_1876","","","","刚好是七点四十八。","","","",""
"Integrated","ZagreusHome_","1877","ZagreusHome_1877","","","","七点四十八。","","","",""
"Integrated","ZagreusHome_","1878","ZagreusHome_1878","","","","等下，还得有另外一名玩家，是吧？","","","",""
"Integrated","ZagreusHome_","1879","ZagreusHome_1879","","","","这里可没别人陪我玩。","","","",""
"Integrated","ZagreusHome_","1880","ZagreusHome_1880","","","","这里除了我之外，没人喜欢这种东西。","","","",""
"Integrated","ZagreusHome_","1881","ZagreusHome_1881","","","","看来目前还没法玩。","","","",""
"Integrated","ZagreusHome_","1882","ZagreusHome_1882","","","","我可没时间参加这种休闲活动。","","","",""
"Integrated","ZagreusHome_","1883","ZagreusHome_1883","","","","也许没那么好玩。","","","",""
"Integrated","ZagreusHome_","1884","ZagreusHome_1884","","","","现在没心情。","","","",""
"Integrated","ZagreusHome_","1885","ZagreusHome_1885","","","","也许我永远都碰不到对手了。","","","",""
"Integrated","ZagreusHome_","1886","ZagreusHome_1886","","","","呃，赫尔墨斯真的是太快了……","","","",""
"Integrated","ZagreusHome_","1887","ZagreusHome_1887","","","","啊，我也希望能再次快得不讲道理啊……","","","",""
"Integrated","ZagreusHome_","1888","ZagreusHome_1888","","","","呃，勒拿，怎么了……？","","","",""
"Integrated","ZagreusHome_","1889","ZagreusHome_1889","","","","呃，那个，勒拿，啊。","","","",""
"Integrated","ZagreusHome_","1890","ZagreusHome_1890","","","","呃，勒拿怎么会做这个？","","","",""
"Integrated","ZagreusHome_","1892","ZagreusHome_1892","","","","用我那些冥府兵器各通过一次塔耳塔罗斯，就能得到更多泰坦之血？明白了，谢谢你了，伙计。","","","",""
"Integrated","ZagreusHome_","1893","ZagreusHome_1893","","","","好了，我可不希望你再改主意了！","","","",""
"Integrated","ZagreusHome_","1894","ZagreusHome_1894","","","","哈哈哈哈。","","","",""
"Integrated","ZagreusHome_","1895","ZagreusHome_1895","","","","明白了。","","","",""
"Integrated","ZagreusHome_","1896","ZagreusHome_1896","","","","他也没那么厉害嘛。","","","",""
"Integrated","ZagreusHome_","1897","ZagreusHome_1897","","","","我只是喜欢站着，好吗？","","","",""
"Integrated","ZagreusHome_","1898","ZagreusHome_1898","","","","我经常锻炼的，好吗？","","","",""
"Integrated","ZagreusHome_","1899","ZagreusHome_1899","","","","亲自来见我一面吧，老头。","","","",""
"Integrated","ZagreusHome_","1900","ZagreusHome_1900","","","","我从来没听说过他。","","","",""
"Integrated","ZagreusHome_","1901","ZagreusHome_1901","","","","不会真这么难弹吧？","","","",""
"Integrated","ZagreusHome_","1902","ZagreusHome_1902","","","","是不是太温柔了？","","","",""
"Integrated","ZagreusHome_","1903","ZagreusHome_1903","","","","我能驾驭得了。","","","",""
"Unused","ZagreusHome_","1904","ZagreusHome_1904","","","","看起来很不好用。","","","",""
"Unused","ZagreusHome_","1905","ZagreusHome_1905","","","","这是把剑吗？","","","",""
"Integrated","ZagreusHome_","1906","ZagreusHome_1906","","","","他看起来确实很高……","","","",""
"Unused","ZagreusHome_","1907","ZagreusHome_1907","","","","我听说很有意思。","","","",""
"Integrated","ZagreusHome_","1908","ZagreusHome_1908","","","","喂，老头，在吗？","","","",""
"Integrated","ZagreusHome_","1909","ZagreusHome_1909","","","","快出来吧。","","","",""
"Integrated","ZagreusHome_","1910","ZagreusHome_1910","","","","现身吧。","","","",""
"Integrated","ZagreusHome_","1911","ZagreusHome_1911","","","","我知道你在里头。","","","",""
"Integrated","ZagreusHome_","1912","ZagreusHome_1912","","","","说句话啊。","","","",""
"Integrated","ZagreusHome_","1913","ZagreusHome_1913","","","","喂？","","","",""
"Integrated","ZagreusHome_","1914","ZagreusHome_1914","","","","这个黑皮肤的家伙又是谁？","","","",""
"Integrated","ZagreusHome_","1915","ZagreusHome_1915","","","","我敢说，以前的诗人肯定要出色得多。","","","",""
"Integrated","ZagreusHome_","1916","ZagreusHome_1916","","","","有人吗……？","","","",""
"Integrated","ZagreusHome_","1917","ZagreusHome_1917","","","","有——人——吗？","","","",""
"Integrated","ZagreusHome_","1918","ZagreusHome_1918","","","","我知道你能听见，老头。","","","",""
"Integrated","ZagreusHome_","1919","ZagreusHome_1919","","","","说话啊！","","","",""
"Integrated","ZagreusHome_","1922","ZagreusHome_1922","","","","我应该能帮上什么忙吧……？","","","",""
"Integrated","ZagreusHome_","1925","ZagreusHome_1925","","","","她要把自己累趴下了。","","","",""
"Integrated","ZagreusHome_","1927","ZagreusHome_1927","","","","我只是想帮个忙……？","","","",""
"Integrated","ZagreusHome_","1929","ZagreusHome_1929","","","","期待下次再见！","","","",""
"Integrated","ZagreusHome_","1932","ZagreusHome_1932","","","","多保重！","","","",""
"Integrated","ZagreusHome_","1935","ZagreusHome_1935","","","","好吧，再见……！","","","",""
"Integrated","ZagreusHome_","1938","ZagreusHome_1938","","","","嗯，尽情享受吧，知道了吗？","","","",""
"Integrated","ZagreusHome_","1940","ZagreusHome_1940","","","","请务必保重。","","","",""
"Integrated","ZagreusHome_","1942","ZagreusHome_1942","","","","冥界伴偶！！杜莎，真的吗？？你真是太好了！","","","",""
"Integrated","ZagreusHome_","1946","ZagreusHome_1946","","","","杜莎，等等……！","","","",""
"Integrated","ZagreusHome_","1950","ZagreusHome_1950","","","","回见，杜莎。","","","",""
"Integrated","ZagreusHome_","1952","ZagreusHome_1952","","","","如果你愿意，不只做朋友也可以的。你真的很不错，而且……你的美让整座圣殿蓬荜生辉。但我不能拿我们的友谊来冒这个险，如果你觉得我们应该保持界限，请一定让我知道。","","","",""
"Integrated","ZagreusHome_","1955","ZagreusHome_1955","","","","回头见。","","","",""
"Integrated","ZagreusHome_","1961","ZagreusHome_1961","","","","再见，杜莎。","","","",""
"Integrated","ZagreusHome_","1965","ZagreusHome_1965","","","","嗯，我……谢谢……","","","",""
"Integrated","ZagreusHome_","1966","ZagreusHome_1966","","","","哈哈，好。","","","",""
"Integrated","ZagreusHome_","1969","ZagreusHome_1969","","","","我也爱你，杜莎！ ","","","",""
"Integrated","ZagreusHome_","1970","ZagreusHome_1970","","","","嗯，再见！大概每个人都知道了。","","","",""
"Integrated","ZagreusHome_","1976","ZagreusHome_1976","","","","<嘲笑> 刚刚我真是太轻率了。","","","",""
"Integrated","ZagreusHome_","1978","ZagreusHome_1978","","","","我也很高兴。","","","",""
"Integrated","ZagreusHome_","1980","ZagreusHome_1980","","","","或许“不能”是最好的结果。","","","",""
"Integrated","ZagreusHome_","1982","ZagreusHome_1982","","","","是的！都很不错，都很好。","","","",""
"Integrated","ZagreusHome_","1985","ZagreusHome_1985","","","","她走了。","","","",""
"Integrated","ZagreusHome_","1988","ZagreusHome_1988","","","","她真不错，再次感谢！","","","",""
"Integrated","ZagreusHome_","1990","ZagreusHome_1990","","","","我觉得是这样，还是说，我希望是这样？","","","",""
"Integrated","ZagreusHome_","1991","ZagreusHome_1991","","","","她没问题的。","","","",""
"Integrated","ZagreusHome_","1993","ZagreusHome_1993","","","","嗯，再见！","","","",""
"Integrated","ZagreusHome_","1995","ZagreusHome_1995","","","","哈，我也希望如此。","","","",""
"Integrated","ZagreusHome_","1997","ZagreusHome_1997","","","","杜莎，现在真的不行。","","","",""
"Integrated","ZagreusHome_","2000","ZagreusHome_2000","","","","命运啊，求你仁慈些吧……","","","",""
"Integrated","ZagreusHome_","2003","ZagreusHome_2003","","","","我不应该说得那么确定……","","","",""
"Integrated","ZagreusHome_","2004","ZagreusHome_2004","","","","嗯，行！","","","",""
"Integrated","ZagreusHome_","2006","ZagreusHome_2006","","","","你做得很好。","","","",""
"Integrated","ZagreusHome_","2007","ZagreusHome_2007","","","","喜欢新地毯吗，老板？","","","",""
"Integrated","ZagreusHome_","2008","ZagreusHome_2008","","","","斯第格思的形态变强了。","","","",""
"Integrated","ZagreusHome_","2009","ZagreusHome_2009","","","","瓦拉塔的形态变强了。","","","",""
"Integrated","ZagreusHome_","2010","ZagreusHome_2010","","","","科罗纳赫特的形态变强了。","","","",""
"Integrated","ZagreusHome_","2011","ZagreusHome_2011","","","","埃癸斯的形态变强了。","","","",""
"Integrated","ZagreusHome_","2012","ZagreusHome_2012","","","","伊格瑞菲的形态变强了。","","","",""
"Integrated","ZagreusHome_","2013","ZagreusHome_2013","","","","更多装饰！","","","",""
"Integrated","ZagreusHome_","2014","ZagreusHome_2014","","","","放在那里应该不错。","","","",""
"Integrated","ZagreusHome_","2015","ZagreusHome_2015","","","","卧室里的新东西还挺不错。","","","",""
"Integrated","ZagreusHome_","2016","ZagreusHome_2016","","","","就是我想要的！","","","",""
"Integrated","ZagreusHome_","2017","ZagreusHome_2017","","","","把这个东西放在……那里吧。","","","",""
"Integrated","ZagreusHome_","2018","ZagreusHome_2018","","","","嗨，杜莎。","","","",""
"Integrated","ZagreusHome_","2019","ZagreusHome_2019","","","","嘿，杜莎。","","","",""
"Integrated","ZagreusHome_","2020","ZagreusHome_2020","","","","嘿，杜莎！","","","",""
"Integrated","ZagreusHome_","2021","ZagreusHome_2021","","","","杜莎！","","","",""
"Integrated","ZagreusHome_","2024","ZagreusHome_2024","","","","我透过绯红凤凰的眼睛看着你……","","","",""
"Integrated","ZagreusHome_","2026","ZagreusHome_2026","","","","恐惧是弱者的专利。","","","",""
"Integrated","ZagreusHome_","2027","ZagreusHome_2027","","","","瓦拉塔：我透过绯红凤凰的眼睛看着你！","","","",""
"Integrated","ZagreusHome_","2028","ZagreusHome_2028","","","","新的姿态……关羽是谁？","","","",""
"Integrated","ZagreusHome_","2031","ZagreusHome_2031","","","","我想念我那些花里胡哨的法术了。","","","",""
"Integrated","ZagreusHome_","2032","ZagreusHome_2032","","","","是双子之拳……","","","",""
"Integrated","ZagreusHome_","2033","ZagreusHome_2033","","","","又一把武器……","","","",""
"Integrated","ZagreusHome_","2034","ZagreusHome_2034","","","","从契约上看，我这次要用玛尔封了。","","","",""
"Integrated","ZagreusHome_","2035","ZagreusHome_2035","","","","玛尔封……我已经看到了你的一切。","","","",""
"Integrated","ZagreusHome_","2036","ZagreusHome_2036","","","","玛尔封：苏醒吧！","","","",""
"Integrated","ZagreusHome_","2037","ZagreusHome_2037","","","","玛尔封，揭示你的秘密！","","","",""
"Integrated","ZagreusHome_","2038","ZagreusHome_2038","","","","赐给我塔罗斯的姿态！","","","",""
"Integrated","ZagreusHome_","2039","ZagreusHome_2039","","","","赐给我得墨忒尔的姿态！","","","",""
"Integrated","ZagreusHome_","2040","ZagreusHome_2040","","","","塔罗斯.","","","",""
"Integrated","ZagreusHome_","2041","ZagreusHome_2041","","","","塔罗斯……！","","","",""
"Integrated","ZagreusHome_","2042","ZagreusHome_2042","","","","得墨忒尔。","","","",""
"Integrated","ZagreusHome_","2043","ZagreusHome_2043","","","","得墨忒尔……!","","","",""
"Integrated","ZagreusHome_","2044","ZagreusHome_2044","","","","玛尔封。","","","",""
"Integrated","ZagreusHome_","2045","ZagreusHome_2045","","","","玛尔封。","","","",""
"Integrated","ZagreusHome_","2046","ZagreusHome_2046","","","","玛尔封的形态变强了。","","","",""
