"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","2358","ZagreusField_2358","","","","即使打败我，我也不会放弃！","","",""
"Integrated","ZagreusField_","2359","ZagreusField_2359","","","","啊！！","","",""
"Integrated","ZagreusField_","2360","ZagreusField_2360","","","","放我走！","","",""
"Integrated","ZagreusField_","2361","ZagreusField_2361","","","","放开我！","","",""
"Integrated","ZagreusField_","2362","ZagreusField_2362","","","","离我远点！","","",""
"Integrated","ZagreusField_","2363","ZagreusField_2363","","","","啊！","","",""
"Integrated","ZagreusField_","2364","ZagreusField_2364","","","","啊，被困住了！","","",""
"Integrated","ZagreusField_","2365","ZagreusField_2365","","","","被困住了！","","",""
"Integrated","ZagreusField_","2366","ZagreusField_2366","","","","我被困住了！","","",""
"Integrated","ZagreusField_","2367","ZagreusField_2367","","","","不能动！","","",""
"Integrated","ZagreusField_","2368","ZagreusField_2368","","","","又来！","","",""
"Integrated","ZagreusField_","2369","ZagreusField_2369","","","","啊，又来？","","",""
"Integrated","ZagreusField_","2370","ZagreusField_2370","","","","啊，我失败了！","","",""
"Integrated","ZagreusField_","2371","ZagreusField_2371","","","","啊，真麻烦...","","",""
"Integrated","ZagreusField_","2372","ZagreusField_2372","","","","呜，不。","","",""
"Integrated","ZagreusField_","2373","ZagreusField_2373","","","","啊，我完了！","","",""
"Integrated","ZagreusField_","2374","ZagreusField_2374","","","","哈，你！","","",""
"Integrated","ZagreusField_","2375","ZagreusField_2375","","","","呜，别这样。","","",""
"Integrated","ZagreusField_","2376","ZagreusField_2376","","","","啊，什么—！","","",""
"Integrated","ZagreusField_","2377","ZagreusField_2377","","","","呃，走开！","","",""
"Integrated","ZagreusField_","2378","ZagreusField_2378","","","","我打断了什么事吗？","","",""
"Integrated","ZagreusField_","2379","ZagreusField_2379","","","","有人见到一个萨提尔麻袋吗？","","",""
"Integrated","ZagreusField_","2380","ZagreusField_2380","","","","你知道自己擅自闯入私人领地吗！","","",""
"Integrated","ZagreusField_","2381","ZagreusField_2381","","","","你都在这里做了什么？","","",""
"Integrated","ZagreusField_","2382","ZagreusField_2382","","","","好了，别吵了！","","",""
"Integrated","ZagreusField_","2383","ZagreusField_2383","","","","看看你做的好事！","","",""
"Integrated","ZagreusField_","2384","ZagreusField_2384","","","","这里简直一团糟！","","",""
"Integrated","ZagreusField_","2385","ZagreusField_2385","","","","找到其中一个兽穴。","","",""
"Integrated","ZagreusField_","2386","ZagreusField_2386","","","","是其中一个。","","",""
"Integrated","ZagreusField_","2387","ZagreusField_2387","","","","穷途末路了？","","",""
"Integrated","ZagreusField_","2388","ZagreusField_2388","","","","你还是没有吸取教训吗？","","",""
"Integrated","ZagreusField_","2389","ZagreusField_2389","","","","又是你们？","","",""
"Integrated","ZagreusField_","2390","ZagreusField_2390","","","","这次必须斩草除根。","","",""
"Integrated","ZagreusField_","2391","ZagreusField_2391","","","","到底还有多少？","","",""
"Integrated","ZagreusField_","2392","ZagreusField_2392","","","","还有更多？","","",""
"Integrated","ZagreusField_","2393","ZagreusField_2393","","","","这座神庙里到处都是。","","",""
"Integrated","ZagreusField_","2394","ZagreusField_2394","","","","到处都是。","","",""
"Integrated","ZagreusField_","2395","ZagreusField_2395","","","","还不够？","","",""
"Integrated","ZagreusField_","2396","ZagreusField_2396","","","","来吧！","","",""
"Integrated","ZagreusField_","2397","ZagreusField_2397","","","","差不多处理干净了。","","",""
"Integrated","ZagreusField_","2398","ZagreusField_2398","","","","他们的速度变慢了。","","",""
"Integrated","ZagreusField_","2399","ZagreusField_2399","","","","肯定是最后一批了。","","",""
"Integrated","ZagreusField_","2400","ZagreusField_2400","","","","谁先来。","","",""
"Integrated","ZagreusField_","2401","ZagreusField_2401","","","","去哪里。","","",""
"Integrated","ZagreusField_","2402","ZagreusField_2402","","","","哪条隧道。","","",""
"Integrated","ZagreusField_","2403","ZagreusField_2403","","","","假如我是一个萨提尔麻袋，我会在哪里...","","",""
"Integrated","ZagreusField_","2404","ZagreusField_2404","","","","哪条隧道？","","",""
"Integrated","ZagreusField_","2405","ZagreusField_2405","","","","看看这边。","","",""
"Integrated","ZagreusField_","2406","ZagreusField_2406","","","","萨提尔隧道...","","",""
"Integrated","ZagreusField_","2407","ZagreusField_2407","","","","所有这些隧道...","","",""
"Integrated","ZagreusField_","2408","ZagreusField_2408","","","","从哪里来，就回哪里去！","","",""
"Integrated","ZagreusField_","2409","ZagreusField_2409","","","","为什么不让你的这些暗灵们安息呢？","","",""
"Integrated","ZagreusField_","2410","ZagreusField_2410","","","","又来送死！","","",""
"Integrated","ZagreusField_","2411","ZagreusField_2411","","","","那么，我就不客气了！","","",""
"Integrated","ZagreusField_","2412","ZagreusField_2412","","","","让你们见识见识洪荒之力！","","",""
"Integrated","ZagreusField_","2413","ZagreusField_2413","","","","现在没兴趣分析，父亲！","","",""
"Integrated","ZagreusField_","2414","ZagreusField_2414","","","","你知道它有什么后果！","","",""
"Integrated","ZagreusField_","2415","ZagreusField_2415","","","","我来亲自杀出一条血路！","","",""
"Integrated","ZagreusField_","2416","ZagreusField_2416","","","","我不怕你！","","",""
"Integrated","ZagreusField_","2417","ZagreusField_2417","","","","我会送你去见他们！","","",""
"Integrated","ZagreusField_","2418","ZagreusField_2418","","","","要我大开杀戒还是手下留情？机会在你手上！","","",""
"Integrated","ZagreusField_","2419","ZagreusField_2419","","","","你想让我全力以赴？没问题！","","",""
"Integrated","ZagreusField_","2420","ZagreusField_2420","","","","说了让你闭嘴不要分析！","","",""
"Integrated","ZagreusField_","2421","ZagreusField_2421","","","","我让你闭嘴，好好战斗！","","",""
"Integrated","ZagreusField_","2422","ZagreusField_2422","","","","哦，我不同意！","","",""
"Integrated","ZagreusField_","2423","ZagreusField_2423","","","","那好吧，我们来听听看！","","",""
"Integrated","ZagreusField_","2424","ZagreusField_2424","","","","可怜的行尸走肉！","","",""
"Integrated","ZagreusField_","2425","ZagreusField_2425","","","","作为父亲的可悲借口！","","",""
"Integrated","ZagreusField_","2426","ZagreusField_2426","","","","我们等着瞧！","","",""
"Integrated","ZagreusField_","2427","ZagreusField_2427","","","","好像你知道似的！","","",""
"Integrated","ZagreusField_","2428","ZagreusField_2428","","","","是的！","","",""
"Integrated","ZagreusField_","2429","ZagreusField_2429","","","","你不能这样对我！","","",""
"Integrated","ZagreusField_","2430","ZagreusField_2430","","","","现在怎么样，父亲？","","",""
"Integrated","ZagreusField_","2431","ZagreusField_2431","","","","我会自己找出答案。","","",""
"Integrated","ZagreusField_","2432","ZagreusField_2432","","","","我正在适应。","","",""
"Integrated","ZagreusField_","2433","ZagreusField_2433","","","","只是必须渡过几条河。","","",""
"Integrated","ZagreusField_","2434","ZagreusField_2434","","","","我想去哪里就去哪里。","","",""
"Unused","ZagreusField_","2435","ZagreusField_2435","","","","我想我会去一个适合我的地方。","","",""
"Integrated","ZagreusField_","2436","ZagreusField_2436","","","","还不错。","","",""
"Integrated","ZagreusField_","2437","ZagreusField_2437","","","","还没中毒，谢谢。","","",""
"Integrated","ZagreusField_","2438","ZagreusField_2438","","","","很特别的味道。","","",""
"Integrated","ZagreusField_","2439","ZagreusField_2439","","","","这是什么东西。","","",""
"Integrated","ZagreusField_","2440","ZagreusField_2440","","","","好吃。","","",""
"Integrated","ZagreusField_","2441","ZagreusField_2441","","","","有点好吃。","","",""
"Integrated","ZagreusField_","2442","ZagreusField_2442","","","","不了，谢谢。","","",""
"Integrated","ZagreusField_","2443","ZagreusField_2443","","","","...美味...！","","",""
"Integrated","ZagreusField_","2444","ZagreusField_2444","","","","...很好下咽。","","",""
"Integrated","ZagreusField_","2445","ZagreusField_2445","","","","...奇怪的味道。","","",""
"Integrated","ZagreusField_","2446","ZagreusField_2446","","","","...清爽提神...！","","",""
"Integrated","ZagreusField_","2447","ZagreusField_2447","","","","...嗯，我很好。","","",""
"Integrated","ZagreusField_","2448","ZagreusField_2448","","","","...好多了。","","",""
"Integrated","ZagreusField_","2449","ZagreusField_2449","","","","...呃，呕。","","",""
"Integrated","ZagreusField_","2450","ZagreusField_2450","","","","...这里面是什么？","","",""
"Integrated","ZagreusField_","2451","ZagreusField_2451","","","","...<咳嗽>呕...","","",""
"Integrated","ZagreusField_","2452","ZagreusField_2452","","","","...还不错。","","",""
"Integrated","ZagreusField_","2453","ZagreusField_2453","","","","...回味无穷。","","",""
"Integrated","ZagreusField_","2455","ZagreusField_2455","","","","啊！","","",""
"Integrated","ZagreusField_","2456","ZagreusField_2456","","","","哇！","","",""
"Integrated","ZagreusField_","2457","ZagreusField_2457","","","","嘿！","","",""
"Integrated","ZagreusField_","2458","ZagreusField_2458","","","","好呀！","","",""
"Integrated","ZagreusField_","2459","ZagreusField_2459","","","","嗨！","","",""
"Integrated","ZagreusField_","2460","ZagreusField_2460","","","","啧。","","",""
"Integrated","ZagreusField_","2461","ZagreusField_2461","","","","你！","","",""
"Integrated","ZagreusField_","2462","ZagreusField_2462","","","","什么-—？","","",""
"Integrated","ZagreusField_","2463","ZagreusField_2463","","","","呃！","","",""
"Integrated","ZagreusField_","2464","ZagreusField_2464","","","","嘎。","","",""
"Unused","ZagreusField_","2487","ZagreusField_2487","","","","继续努力！","","",""
"Integrated","ZagreusField_","2504","ZagreusField_2504","","","","不会，不会，当然不会，感谢你在这方面的坦率。我知道你和俄耳甫斯经历了很多，但是……我知道你们彼此还是相爱的。很高兴能认识你。","","",""
"Integrated","ZagreusField_","2506","ZagreusField_2506","","","","什么……歌声……在这？","","",""
"Integrated","ZagreusField_","2507","ZagreusField_2507","","","","应该是欧律狄刻。","","",""
"Integrated","ZagreusField_","2508","ZagreusField_2508","","","","她一直都在唱歌。","","",""
"Integrated","ZagreusField_","2509","ZagreusField_2509","","","","回到这真好。","","",""
"Integrated","ZagreusField_","2510","ZagreusField_2510","","","","欧律狄刻……","","",""
"Integrated","ZagreusField_","2511","ZagreusField_2511","","","","等等……她不在唱歌……","","",""
"Integrated","ZagreusField_","2512","ZagreusField_2512","","","","希望欧律狄刻没事……","","",""
"Integrated","ZagreusField_","2513","ZagreusField_2513","","","","感谢款待！","","",""
"Integrated","ZagreusField_","2514","ZagreusField_2514","","","","非常感谢！","","",""
"Integrated","ZagreusField_","2515","ZagreusField_2515","","","","噢！谢谢你！","","",""
"Integrated","ZagreusField_","2516","ZagreusField_2516","","","","正合心意。","","",""
"Integrated","ZagreusField_","2517","ZagreusField_2517","","","","感觉已经舒服点了！","","",""
"Integrated","ZagreusField_","2518","ZagreusField_2518","","","","呼，真不错！","","",""
"Integrated","ZagreusField_","2519","ZagreusField_2519","","","","嗯，真不错！","","",""
"Integrated","ZagreusField_","2520","ZagreusField_2520","","","","噢，真不错。","","",""
"Integrated","ZagreusField_","2521","ZagreusField_2521","","","","哇，真不错。","","",""
"Integrated","ZagreusField_","2522","ZagreusField_2522","","","","真好。","","",""
"Integrated","ZagreusField_","2523","ZagreusField_2523","","","","再见了！","","",""
"Integrated","ZagreusField_","2524","ZagreusField_2524","","","","下次见！","","",""
"Integrated","ZagreusField_","2525","ZagreusField_2525","","","","再见！","","",""
"Integrated","ZagreusField_","2526","ZagreusField_2526","","","","再次感谢！","","",""
"Integrated","ZagreusField_","2527","ZagreusField_2527","","","","保重！","","",""
"Integrated","ZagreusField_","2528","ZagreusField_2528","","","","拜！","","",""
"Integrated","ZagreusField_","2529","ZagreusField_2529","","","","回头见！","","",""
"Integrated","ZagreusField_","2530","ZagreusField_2530","","","","来试试那理论！","","",""
"Integrated","ZagreusField_","2531","ZagreusField_2531","","","","噢！我觉得挺好！","","",""
"Integrated","ZagreusField_","2532","ZagreusField_2532","","","","另一位姐妹离开了……","","",""
"Integrated","ZagreusField_","2533","ZagreusField_2533","","","","另一个去哪了？","","",""
"Integrated","ZagreusField_","2534","ZagreusField_2534","","","","另外两个人离开了……","","",""
"Integrated","ZagreusField_","2535","ZagreusField_2535","","","","其他人都飞走了……","","",""
"Integrated","ZagreusField_","2536","ZagreusField_2536","","","","剩下的姐妹都走了……","","",""
"Integrated","ZagreusField_","2537","ZagreusField_2537","","","","其他人去哪了？","","",""
"Integrated","ZagreusField_","2538","ZagreusField_2538","","","","阿勒克图走了……","","",""
"Integrated","ZagreusField_","2539","ZagreusField_2539","","","","阿勒克图飞走了。","","",""
"Integrated","ZagreusField_","2540","ZagreusField_2540","","","","提西福涅走了……","","",""
"Integrated","ZagreusField_","2541","ZagreusField_2541","","","","提西福涅飞走了……","","",""
"Integrated","ZagreusField_","2542","ZagreusField_2542","","","","墨纪走了……","","",""
"Integrated","ZagreusField_","2543","ZagreusField_2543","","","","墨纪飞走了……","","",""
"Integrated","ZagreusField_","2544","ZagreusField_2544","","","","对不起！","","",""
"Integrated","ZagreusField_","2545","ZagreusField_2545","","","","对不起！","","",""
"Integrated","ZagreusField_","2546","ZagreusField_2546","","","","抱歉？","","",""
"Integrated","ZagreusField_","2547","ZagreusField_2547","","","","这好尴尬！","","",""
"Integrated","ZagreusField_","2548","ZagreusField_2548","","","","奥林匹斯？","","",""
"Integrated","ZagreusField_","2549","ZagreusField_2549","","","","宝石。","","",""
"Integrated","ZagreusField_","2550","ZagreusField_2550","","","","各种宝石.","","",""
"Integrated","ZagreusField_","2551","ZagreusField_2551","","","","他们在这儿。","","",""
"Integrated","ZagreusField_","2552","ZagreusField_2552","","","","有收获。","","",""
"Integrated","ZagreusField_","2553","ZagreusField_2553","","","","这些东西拿多少回去都不嫌多。","","",""
"Integrated","ZagreusField_","2554","ZagreusField_2554","","","","五颜六色。","","",""
"Integrated","ZagreusField_","2555","ZagreusField_2555","","","","我全要了。","","",""
"Integrated","ZagreusField_","2556","ZagreusField_2556","","","","我的了。","","",""
"Integrated","ZagreusField_","2557","ZagreusField_2557","","","","都是我的了。","","",""
"Integrated","ZagreusField_","2558","ZagreusField_2558","","","","我来保管这些。","","",""
"Integrated","ZagreusField_","2559","ZagreusField_2559","","","","拿回去用。","","",""
"Integrated","ZagreusField_","2560","ZagreusField_2560","","","","全是我的了。","","",""
"Integrated","ZagreusField_","2561","ZagreusField_2561","","","","一块钻石……","","",""
"Integrated","ZagreusField_","2562","ZagreusField_2562","","","","噢。","","",""
"Integrated","ZagreusField_","2563","ZagreusField_2563","","","","噢，是给我的吗？","","",""
"Integrated","ZagreusField_","2564","ZagreusField_2564","","","","真美。","","",""
"Integrated","ZagreusField_","2565","ZagreusField_2565","","","","回去后应该能拿它买些好东西。","","",""
"Integrated","ZagreusField_","2566","ZagreusField_2566","","","","真有分量。","","",""
"Integrated","ZagreusField_","2567","ZagreusField_2567","","","","真棒啊。","","",""
"Integrated","ZagreusField_","2568","ZagreusField_2568","","","","真美啊。","","",""
"Integrated","ZagreusField_","2569","ZagreusField_2569","","","","我直接拿走好了。","","",""
"Integrated","ZagreusField_","2570","ZagreusField_2570","","","","这不是万能钥匙。","","",""
"Integrated","ZagreusField_","2571","ZagreusField_2571","","","","一把冥府钥匙……","","",""
"Integrated","ZagreusField_","2572","ZagreusField_2572","","","","一把力量的钥匙。","","",""
"Integrated","ZagreusField_","2573","ZagreusField_2573","","","","找到了……","","",""
"Integrated","ZagreusField_","2574","ZagreusField_2574","","","","我捡起它时科罗纳赫特颤抖了……","","",""
"Integrated","ZagreusField_","2575","ZagreusField_2575","","","","我感到埃癸斯颤抖……","","",""
"Integrated","ZagreusField_","2576","ZagreusField_2576","","","","瓦拉塔刚刚颤抖了……","","",""
"Integrated","ZagreusField_","2577","ZagreusField_2577","","","","我捡起这个时科罗纳赫特抖了一下……","","",""
"Integrated","ZagreusField_","2578","ZagreusField_2578","","","","伊格瑞菲刚才是不是抖了一下……？","","",""
"Integrated","ZagreusField_","2579","ZagreusField_2579","","","","我的武器碰见它时颤抖了……","","",""
"Integrated","ZagreusField_","2580","ZagreusField_2580","","","","我的武器们能够变得更强了。","","",""
"Integrated","ZagreusField_","2581","ZagreusField_2581","","","","这个可以解锁我武器的某种能力。","","",""
"Integrated","ZagreusField_","2582","ZagreusField_2582","","","","一瓶蜜露。","","",""
"Integrated","ZagreusField_","2583","ZagreusField_2583","","","","甘甜的蜜露。","","",""
"Integrated","ZagreusField_","2584","ZagreusField_2584","","","","瓶装蜜露。","","",""
"Integrated","ZagreusField_","2585","ZagreusField_2585","","","","有瓶蜜露。","","",""
"Integrated","ZagreusField_","2586","ZagreusField_2586","","","","我该把这个给谁……","","",""
"Integrated","ZagreusField_","2587","ZagreusField_2587","","","","甜。","","",""
"Integrated","ZagreusField_","2588","ZagreusField_2588","","","","完美。","","",""
"Integrated","ZagreusField_","2589","ZagreusField_2589","","","","满满当当。","","",""
"Integrated","ZagreusField_","2590","ZagreusField_2590","","","","谁会不爱这东西啊。","","",""
"Integrated","ZagreusField_","2591","ZagreusField_2591","","","","完美的礼物。","","",""
"Integrated","ZagreusField_","2592","ZagreusField_2592","","","","女士们。","","",""
"Integrated","ZagreusField_","2593","ZagreusField_2593","","","","女士们？","","",""
"Integrated","ZagreusField_","2594","ZagreusField_2594","","","","你们好，女士们。","","",""
"Integrated","ZagreusField_","2595","ZagreusField_2595","","","","你们三位好。","","",""
"Integrated","ZagreusField_","2596","ZagreusField_2596","","","","你们俩好。","","",""
"Integrated","ZagreusField_","2597","ZagreusField_2597","","","","呃……","","",""
"Integrated","ZagreusField_","2598","ZagreusField_2598","","","","你们好啊，复仇女神们。","","",""
"Integrated","ZagreusField_","2599","ZagreusField_2599","","","","我回来了，女士们。","","",""
"Integrated","ZagreusField_","2600","ZagreusField_2600","","","","希望我没让你们等太久，女士们。","","",""
"Integrated","ZagreusField_","2601","ZagreusField_2601","","","","呃，这跟我想象中恐怖的九头蛇房间不太一样。","","",""
"Integrated","ZagreusField_","2602","ZagreusField_2602","","","","骸骨九头蛇！你把这里装饰得真不错啊！","","",""
"Integrated","ZagreusField_","2603","ZagreusField_2603","","","","你的脖子能长回来！","","",""
"Integrated","ZagreusField_","2604","ZagreusField_2604","","","","你老脖子怎么样了？","","",""
"Integrated","ZagreusField_","2605","ZagreusField_2605","","","","噢！你是在逗我玩吧！","","",""
"Integrated","ZagreusField_","2606","ZagreusField_2606","","","","谁需要脖子啊？","","",""
"Integrated","ZagreusField_","2607","ZagreusField_2607","","","","来啊，你会飞的王八蛋。","","",""
"Integrated","ZagreusField_","2608","ZagreusField_2608","","","","只剩你和我了，被切下来的九头蛇头！","","",""
"Integrated","ZagreusField_","2609","ZagreusField_2609","","","","够了。","","",""
"Integrated","ZagreusField_","2610","ZagreusField_2610","","","","然后，清关。","","",""
"Integrated","ZagreusField_","2611","ZagreusField_2611","","","","九头蛇头本来就不应该会飞。","","",""
"Integrated","ZagreusField_","2612","ZagreusField_2612","","","","回到你的不知哪去的脖子哪去。","","",""
"Integrated","ZagreusField_","2613","ZagreusField_2613","","","","有些骨灰罐是不是有钱在里面。","","",""
"Integrated","ZagreusField_","2614","ZagreusField_2614","","","","这些骨灰罐里面有硬币。","","",""
"Integrated","ZagreusField_","2615","ZagreusField_2615","","","","为什么鼠兽会带钱？","","",""
"Integrated","ZagreusField_","2616","ZagreusField_2616","","","","这鼠兽真有钱。","","",""
"Integrated","ZagreusField_","2617","ZagreusField_2617","","","","我快没时间了……！","","",""
"Integrated","ZagreusField_","2618","ZagreusField_2618","","","","快没时间了……","","",""
"Integrated","ZagreusField_","2619","ZagreusField_2619","","","","时间快没了……","","",""
"Integrated","ZagreusField_","2620","ZagreusField_2620","","","","没多少时间了……","","",""
"Integrated","ZagreusField_","2621","ZagreusField_2621","","","","我得快点了……","","",""
"Integrated","ZagreusField_","2622","ZagreusField_2622","","","","噢不，时间……","","",""
"Integrated","ZagreusField_","2623","ZagreusField_2623","","","","可恶，时间到了！","","",""
"Integrated","ZagreusField_","2624","ZagreusField_2624","","","","时间到！","","",""
"Integrated","ZagreusField_","2625","ZagreusField_2625","","","","噢，不……","","",""
"Integrated","ZagreusField_","2626","ZagreusField_2626","","","","我没时间了！","","",""
"Integrated","ZagreusField_","2627","ZagreusField_2627","","","","没时间了！","","",""
"Integrated","ZagreusField_","2628","ZagreusField_2628","","","","契约！","","",""
"Integrated","ZagreusField_","2629","ZagreusField_2629","","","","啊，没时间！","","",""
"Integrated","ZagreusField_","2630","ZagreusField_2630","","","","呃啊，别过来！！","","",""
"Integrated","ZagreusField_","2631","ZagreusField_2631","","","","嗯，啊啊啊！","","",""
"Integrated","ZagreusField_","2632","ZagreusField_2632","","","","嗯，咳！","","",""
"Integrated","ZagreusField_","2633","ZagreusField_2633","","","","哧，好吧！","","",""
"Integrated","ZagreusField_","2634","ZagreusField_2634","","","","嗯，嗯啊啊啊！","","",""
"Integrated","ZagreusField_","2635","ZagreusField_2635","","","","有了。","","",""
"Integrated","ZagreusField_","2636","ZagreusField_2636","","","","有了！","","",""
"Integrated","ZagreusField_","2637","ZagreusField_2637","","","","行了。","","",""
"Integrated","ZagreusField_","2638","ZagreusField_2638","","","","搞定了。","","",""
"Integrated","ZagreusField_","2639","ZagreusField_2639","","","","打包带走。","","",""
"Integrated","ZagreusField_","2640","ZagreusField_2640","","","","完事了。","","",""
"Integrated","ZagreusField_","2641","ZagreusField_2641","","","","清场。","","",""
"Integrated","ZagreusField_","2642","ZagreusField_2642","","","","嗯——嗯。","","",""
"Integrated","ZagreusField_","2643","ZagreusField_2643","","","","谢谢。","","",""
"Integrated","ZagreusField_","2644","ZagreusField_2644","","","","干杯。","","",""
"Integrated","ZagreusField_","2645","ZagreusField_2645","","","","契约的恩惠。","","",""
"Integrated","ZagreusField_","2646","ZagreusField_2646","","","","好。","","",""
"Integrated","ZagreusField_","2647","ZagreusField_2647","","","","好了。","","",""
"Integrated","ZagreusField_","2648","ZagreusField_2648","","","","不错。","","",""
"Integrated","ZagreusField_","2649","ZagreusField_2649","","","","拿到了赏金。","","",""
"Integrated","ZagreusField_","2650","ZagreusField_2650","","","","一笔报酬。","","",""
"Integrated","ZagreusField_","2651","ZagreusField_2651","","","","又一笔赏金。","","",""
"Integrated","ZagreusField_","2652","ZagreusField_2652","","","","收到了赏金。","","",""
"Integrated","ZagreusField_","2653","ZagreusField_2653","","","","这份赏金是我的了。","","",""
"Integrated","ZagreusField_","2654","ZagreusField_2654","","","","赏金是我的了。","","",""
"Integrated","ZagreusField_","2655","ZagreusField_2655","","","","我的赏金。","","",""
"Integrated","ZagreusField_","2656","ZagreusField_2656","","","","拿到了赏金。","","",""
"Integrated","ZagreusField_","2657","ZagreusField_2657","","","","盾被破了。","","",""
"Integrated","ZagreusField_","2658","ZagreusField_2658","","","","盾被破了！","","",""
"Integrated","ZagreusField_","2659","ZagreusField_2659","","","","我的盾耗尽了。","","",""
"Integrated","ZagreusField_","2660","ZagreusField_2660","","","","呃，噢。","","",""
"Integrated","ZagreusField_","2661","ZagreusField_2661","","","","没有橡子了！","","",""
"Integrated","ZagreusField_","2662","ZagreusField_2662","","","","没有橡子了！","","",""
"Integrated","ZagreusField_","2663","ZagreusField_2663","","","","嗨！你好！","","",""
"Integrated","ZagreusField_","2664","ZagreusField_2664","","","","你好！","","",""
"Integrated","ZagreusField_","2665","ZagreusField_2665","","","","真是美妙的歌声。","","",""
"Integrated","ZagreusField_","2666","ZagreusField_2666","","","","你好，欧律狄刻。","","",""
"Integrated","ZagreusField_","2667","ZagreusField_2667","","","","是我的错觉。","","",""
"Integrated","ZagreusField_","2668","ZagreusField_2668","","","","什么闻起来好香啊。","","",""
"Integrated","ZagreusField_","2669","ZagreusField_2669","","","","嘿，在做什么好吃的呢？","","",""
"Integrated","ZagreusField_","2670","ZagreusField_2670","","","","我得清掉一个祝福才能离开这里。","","",""
"Integrated","ZagreusField_","2671","ZagreusField_2671","","","","我得用一下那边的净化池。","","",""
"Integrated","ZagreusField_","2672","ZagreusField_2672","","","","我得先清掉一个祝福才行。","","",""
"Integrated","ZagreusField_","2673","ZagreusField_2673","","","","我得先清掉一个祝福，这是冥界的规矩。","","",""
"Integrated","ZagreusField_","2674","ZagreusField_2674","","","","冥界的这些破规矩。","","",""
"Integrated","ZagreusField_","2675","ZagreusField_2675","","","","呃，忘记清掉祝福了。","","",""
"Integrated","ZagreusField_","2676","ZagreusField_2676","","","","得先放弃一项祝福才行。","","",""
"Integrated","ZagreusField_","2677","ZagreusField_2677","","","","噢，对了，净化池。","","",""
"Integrated","ZagreusField_","2678","ZagreusField_2678","","","","好啦，各位，看看谁溅起来的水花最大。","","",""
"Integrated","ZagreusField_","2679","ZagreusField_2679","","","","嗨，各位暗波投手僵尸！我也能投出能波。","","",""
"Integrated","ZagreusField_","2680","ZagreusField_2680","","","","我也能作浪。","","",""
"Integrated","ZagreusField_","2681","ZagreusField_2681","","","","来一场水花大赛吧。","","",""
"Integrated","ZagreusField_","2682","ZagreusField_2682","","","","呼……","","",""
"Integrated","ZagreusField_","2683","ZagreusField_2683","","","","呼……","","",""
"Integrated","ZagreusField_","2684","ZagreusField_2684","","","","全水仙花平原最好的地方……","","",""
"Integrated","ZagreusField_","2685","ZagreusField_2685","","","","泉水房间……","","",""
"Integrated","ZagreusField_","2686","ZagreusField_2686","","","","可以休息一下了……","","",""
"Integrated","ZagreusField_","2687","ZagreusField_2687","","","","真是个好地方……","","",""
"Integrated","ZagreusField_","2688","ZagreusField_2688","","","","一定是狄德勒斯的杰作。","","",""
"Integrated","ZagreusField_","2689","ZagreusField_2689","","","","又来了。","","",""
"Integrated","ZagreusField_","2690","ZagreusField_2690","","","","噢，不错。","","",""
"Integrated","ZagreusField_","2691","ZagreusField_2691","","","","可以歇一会了……","","",""
"Integrated","ZagreusField_","2693","ZagreusField_2693","","","","噢，是蝴蝶房间。","","",""
"Integrated","ZagreusField_","2694","ZagreusField_2694","","","","蝴蝶间。","","",""
"Integrated","ZagreusField_","2695","ZagreusField_2695","","","","敢过来我就拍死你们，臭蝴蝶。","","",""
"Integrated","ZagreusField_","2696","ZagreusField_2696","","","","你好啊，超级捉魂魔法球。","","",""
"Integrated","ZagreusField_","2697","ZagreusField_2697","","","","要再一次登上死亡之舟了。","","",""
"Integrated","ZagreusField_","2698","ZagreusField_2698","","","","又要登上死亡之舟了。","","",""
"Integrated","ZagreusField_","2699","ZagreusField_2699","","","","死亡之舟每次都在这里等我。","","",""
"Integrated","ZagreusField_","2700","ZagreusField_2700","","","","不得不说，死亡之舟倒是从来不晚点。","","",""
"Integrated","ZagreusField_","2701","ZagreusField_2701","","","","准备启航吧，死亡之舟。","","",""
"Integrated","ZagreusField_","2702","ZagreusField_2702","","","","是死亡之舟啊。","","",""
"Integrated","ZagreusField_","2703","ZagreusField_2703","","","","死亡之舟，你来啦！","","",""
"Integrated","ZagreusField_","2704","ZagreusField_2704","","","","谁丢了一条脊椎骨？","","",""
"Integrated","ZagreusField_","2705","ZagreusField_2705","","","","这地方正适合我杀出一条血路。","","",""
"Integrated","ZagreusField_","2706","ZagreusField_2706","","","","有好多英灵挡在出口前面呢。","","",""
"Integrated","ZagreusField_","2707","ZagreusField_2707","","","","阿斯忒里俄斯和忒修斯说不定还在等着我呢。","","",""
"Integrated","ZagreusField_","2708","ZagreusField_2708","","","","只要在这永恒仙境里杀出一条血路就行了。","","",""
"Integrated","ZagreusField_","2709","ZagreusField_2709","","","","说真的，哪怕我不能复活，我都未必会在意这些东西。","","",""
"Integrated","ZagreusField_","2710","ZagreusField_2710","","","","虽说父亲办了不少破事，但这地方看起来倒不错。","","",""
"Integrated","ZagreusField_","2712","ZagreusField_2712","","","","是狄德勒斯亲自建造的吗……？","","",""
"Integrated","ZagreusField_","2713","ZagreusField_2713","","","","正是我要找的东西。","","",""
"Integrated","ZagreusField_","2714","ZagreusField_2714","","","","啊，真不错。","","",""
"Integrated","ZagreusField_","2715","ZagreusField_2715","","","","看到了吗，斯第格思？","","",""
